"pack","id","level","category","word","article","plural","translation_tr","example_de","example_tr","tags"
"a1","a1_0827","A1","Text.md tamamlama","erzählen","","","anlatmak","Erzähl mir eine Geschichte!","Bana bir hikaye anlat!","verb, a1"
"a1","a1_0828","A1","Text.md tamamlama","fallen","","","düşmek","Die Blätter fallen.","Yapraklar düşüyor.","verb, a1"
"a1","a1_0829","A1","Text.md tamamlama","frühstücken","","","kahvaltı yapmak","Ich frühstücke um acht.","Saat sekizde kahvaltı yapıyorum.","verb, food, a1"
"a1","a1_0830","A1","Text.md tamamlama","gefallen","","","beğenmek","Das gefällt mir.","Bu hoşuma gidiyor.","verb, a1"
"a1","a1_0831","A1","Text.md tamamlama","prüfen","","","kontrol etmek","Der Lehrer prüft die Tests.","Öğretmen testleri kontrol ediyor.","verb, school, a1"
"a1","a1_0832","A1","Text.md tamamlama","stimmen","","","doğru olmak","Das stimmt nicht.","Bu doğru değil.","verb, a1"
"a1","a1_0833","A1","Text.md tamamlama","telefonieren","","","telefon etmek","Ich telefoniere mit Mama.","Annemle telefon ediyorum.","verb, telefon, a1"
"a1","a1_0834","A1","Text.md tamamlama","trainieren","","","antrenman yapmak","Ich trainiere jeden Tag.","Her gün antrenman yapıyorum.","verb, sport, a1"
"a1","a1_0835","A1","Text.md tamamlama","üben","","","çalışmak/alıştırmak","Ich übe Deutsch.","Almanca çalışıyorum.","verb, school, a1"
"a1","a1_0836","A1","Text.md tamamlama","übersetzen","","","çevirmek","Ich übersetze den Text.","Metni çeviriyorum.","verb, school, a1"
"a1","a1_0837","A1","Text.md tamamlama","zahlen","","","ödemek","Ich zahle bar.","Nakit ödüyorum.","verb, shopping, a1"
"a1","a1_0838","A1","Text.md tamamlama","zählen","","","saymak","Kannst du bis zehn zählen?","Ona kadar sayabilir misin?","verb, school, a1"
"a1","a1_0839","A1","Text.md tamamlama","andere","","","diğer","Andere Leute warten.","Diğer insanlar bekliyor.","adjective, a1"
"a1","a1_0840","A1","Text.md tamamlama","draußen","","","dışarıda","Es ist kalt draußen.","Dışarısı soğuk.","adverb, a1"
"a1","a1_0841","A1","Text.md tamamlama","dreimal","","","üç kez","Ich war dreimal dort.","Oraya üç kez gittim.","adverb, a1"
"a1","a1_0842","A1","Text.md tamamlama","echt","","","gerçek","Das ist echt.","Bu gerçek.","adjective, a1"
"a1","a1_0843","A1","Text.md tamamlama","einmal","","","bir kez","Komm bitte einmal her.","Lütfen bir kez buraya gel.","adverb, a1"
"a1","a1_0844","A1","Text.md tamamlama","freundlich","","","nazik","Sie ist freundlich.","O nazik.","adjective, a1"
"a1","a1_0845","A1","Text.md tamamlama","groß","","","büyük","Das Haus ist groß.","Ev büyük.","adjective, a1"
"a1","a1_0846","A1","Text.md tamamlama","italienisch","","","İtalyan","Das Essen ist italienisch.","Yemek İtalyan.","adjective, a1"
"a1","a1_0847","A1","Text.md tamamlama","japanisch","","","Japon","Er spricht japanisch.","Japonca konuşuyor.","adjective, a1"
"a1","a1_0848","A1","Text.md tamamlama","jemand","","","birisi","Jemand klopft an die Tür.","Biri kapıyı çalıyor.","pronoun, a1"
"a1","a1_0849","A1","Text.md tamamlama","minus","","","eksi","Fünf minus zwei ist drei.","Beş eksi iki üç.","daily, a1"
"a1","a1_0850","A1","Text.md tamamlama","plus","","","artı","Zwei plus zwei ist vier.","İki artı iki dört.","daily, a1"
"a1","a1_0851","A1","Text.md tamamlama","rund","","","yuvarlak/yaklaşık","Der Tisch ist rund.","Masa yuvarlak.","adjective, a1"
"a1","a1_0852","A1","Text.md tamamlama","wunderschön","","","muhteşem","Das Wetter ist wunderschön.","Hava muhteşem.","adjective, a1"
"a2","a2_0001","A2","Alışveriş & Hizmetler","zusammen","","","birlikte","Wir essen zusammen.","Birlikte yemek yiyoruz.","family, a2, review"
"a2","a2_0002","A2","Sağlık","Haus","das","Häuser","ev","Das ist mein Haus.","Bu benim evim.","daily, a2, review"
"a2","a2_0003","A2","İş & Kariyer","Wohnung","die","Wohnungen","daire","Meine Wohnung ist klein.","Dairem küçük.","daily, a2, review"
"a2","a2_0004","A2","Günlük rutin","Zimmer","das","Zimmer","oda","Mein Zimmer ist sauber.","Odam temiz.","daily, a2, review"
"a2","a2_0005","A2","Hava & Doğa","Küche","die","Küchen","mutfak","Die Küche ist modern.","Mutfak modern.","daily, a2, review"
"a2","a2_0006","A2","Duygular","Bad","das","Bäder","banyo","Das Bad ist klein.","Banyo küçük.","daily, a2, review"
"a2","a2_0007","A2","Geçmiş zaman","Schlafzimmer","das","Schlafzimmer","yatak odası","Das Schlafzimmer ist hell.","Yatak odası aydınlık.","daily, a2, review"
"a2","a2_0008","A2","Seyahat","Wohnzimmer","das","Wohnzimmer","oturma odası","Im Wohnzimmer ist ein Sofa.","Oturma odasında kanepe var.","daily, a2, review"
"a2","a2_0009","A2","Alışveriş & Hizmetler","Tür","die","Türen","kapı","Die Tür ist offen.","Kapı açık.","daily, a2, review"
"a2","a2_0010","A2","Sağlık","Fenster","das","Fenster","pencere","Das Fenster ist geschlossen.","Pencere kapalı.","daily, a2, review"
"a2","a2_0011","A2","İş & Kariyer","Bett","das","Betten","yatak","Das Bett ist bequem.","Yatak rahat.","daily, a2, review"
"a2","a2_0012","A2","Günlük rutin","Tisch","der","Tische","masa","Der Tisch ist groß.","Masa büyük.","daily, a2, review"
"a2","a2_0013","A2","Hava & Doğa","Stuhl","der","Stühle","sandalye","Der Stuhl ist kaputt.","Sandalye kırık.","daily, a2, review"
"a2","a2_0014","A2","Duygular","Sofa","das","Sofas","kanepe","Das Sofa ist neu.","Kanepe yeni.","daily, a2, review"
"a2","a2_0015","A2","Geçmiş zaman","Schrank","der","Schränke","dolap","Der Schrank ist voll.","Dolap dolu.","daily, a2, review"
"a2","a2_0016","A2","Seyahat","Regal","das","Regale","raf","Das Regal ist leer.","Raf boş.","daily, a2, review"
"a2","a2_0017","A2","Alışveriş & Hizmetler","Lampe","die","Lampen","lamba","Die Lampe ist an.","Lamba açık.","daily, a2, review"
"a2","a2_0018","A2","Sağlık","Teppich","der","Teppiche","halı","Der Teppich ist rot.","Halı kırmızı.","daily, a2, review"
"a2","a2_0019","A2","İş & Kariyer","Spiegel","der","Spiegel","ayna","Der Spiegel ist sauber.","Ayna temiz.","daily, a2, review"
"a2","a2_0020","A2","Günlük rutin","Kühlschrank","der","Kühlschränke","buzdolabı","Der Kühlschrank ist kalt.","Buzdolabı soğuk.","daily, a2, review"
"a2","a2_0021","A2","Hava & Doğa","Herd","der","Herde","ocak","Der Herd ist heiß.","Ocak sıcak.","daily, a2, review"
"a2","a2_0022","A2","Duygular","Waschmaschine","die","Waschmaschinen","çamaşır makinesi","Die Waschmaschine ist kaputt.","Çamaşır makinesi bozuk.","daily, a2, review"
"a2","a2_0023","A2","Geçmiş zaman","Schlüssel","der","Schlüssel","anahtar","Wo ist mein Schlüssel?","Anahtarım nerede?","daily, a2, review"
"a2","a2_0024","A2","Seyahat","Garten","der","Gärten","bahçe","Der Garten ist schön.","Bahçe güzel.","daily, a2, review"
"a2","a2_0025","A2","Alışveriş & Hizmetler","Balkon","der","Balkone","balkon","Der Balkon ist klein.","Balkon küçük.","daily, a2, review"
"a2","a2_0026","A2","Sağlık","Keller","der","Keller","bodrum","Der Keller ist dunkel.","Bodrum karanlık.","daily, a2, review"
"a2","a2_0027","A2","İş & Kariyer","Dach","das","Dächer","çatı","Das Dach ist neu.","Çatı yeni.","daily, a2, review"
"a2","a2_0028","A2","Günlük rutin","Treppenhaus","das","Treppenhäuser","merdiven boşluğu","Das Treppenhaus ist sauber.","Merdiven boşluğu temiz.","daily, a2, review"
"a2","a2_0029","A2","Hava & Doğa","Aufzug","der","Aufzüge","asansör","Der Aufzug funktioniert nicht.","Asansör çalışmıyor.","daily, a2, review"
"a2","a2_0030","A2","Duygular","Miete","die","Mieten","kira","Die Miete ist 500 Euro.","Kira 500 euro.","daily, a2, review"
"a2","a2_0031","A2","Geçmiş zaman","Möbel","das","Möbel","mobilya","Die Möbel sind neu.","Mobilyalar yeni.","daily, a2, review"
"a2","a2_0032","A2","Seyahat","Heizung","die","Heizungen","ısıtma","Die Heizung ist an.","Isıtma açık.","daily, a2, review"
"a2","a2_0033","A2","Alışveriş & Hizmetler","Strom","der","","elektrik","Der Strom ist teuer.","Elektrik pahalı.","daily, a2, review"
"a2","a2_0034","A2","Sağlık","sauber","","","temiz","Die Wohnung ist sauber.","Daire temiz.","adjective, daily, a2, review"
"a2","a2_0035","A2","İş & Kariyer","schmutzig","","","kirli","Das Zimmer ist schmutzig.","Oda kirli.","adjective, daily, a2, review"
"a2","a2_0036","A2","Günlük rutin","Supermarkt","der","Supermärkte","süpermarket","Ich gehe zum Supermarkt.","Süpermarkete gidiyorum.","shopping, a2, review"
"a2","a2_0037","A2","Hava & Doğa","Brot","das","Brote","ekmek","Ich kaufe Brot.","Ekmek alıyorum.","food, shopping, a2, review"
"a2","a2_0038","A2","Duygular","Milch","die","","süt","Die Milch kostet 1 Euro.","Süt 1 euro.","food, shopping, a2, review"
"a2","a2_0039","A2","Geçmiş zaman","kosten","","","mal olmak","Was kostet das?","Bu ne kadar?","verb, shopping, a2, review"
"a2","a2_0040","A2","Seyahat","kaufen","","","satın almak","Ich kaufe Obst.","Meyve alıyorum.","verb, shopping, a2, review"
"a2","a2_0041","A2","Alışveriş & Hizmetler","Euro","der","Euro","euro","Das kostet fünf Euro.","Bu beş euro.","shopping, a2, review"
"a2","a2_0042","A2","Sağlık","Preis","der","Preise","fiyat","Der Preis ist hoch.","Fiyat yüksek.","shopping, a2, review"
"a2","a2_0043","A2","İş & Kariyer","billig","","","ucuz","Das ist billig.","Bu ucuz.","shopping, a2, review"
"a2","a2_0044","A2","Günlük rutin","teuer","","","pahalı","Das ist teuer.","Bu pahalı.","shopping, a2, review"
"a2","a2_0045","A2","Hava & Doğa","Obst","das","","meyve","Das Obst ist frisch.","Meyve taze.","food, shopping, a2, review"
"a2","a2_0046","A2","Duygular","Gemüse","das","","sebze","Ich kaufe Gemüse.","Sebze alıyorum.","food, shopping, a2, review"
"a2","a2_0047","A2","Geçmiş zaman","Apfel","der","Äpfel","elma","Der Apfel ist rot.","Elma kırmızı.","food, shopping, a2, review"
"a2","a2_0048","A2","Seyahat","Banane","die","Bananen","muz","Die Banane ist gelb.","Muz sarı.","food, shopping, a2, review"
"a2","a2_0049","A2","Alışveriş & Hizmetler","Tomate","die","Tomaten","domates","Die Tomate ist reif.","Domates olgun.","food, shopping, a2, review"
"a2","a2_0050","A2","Sağlık","Kartoffel","die","Kartoffeln","patates","Ich kaufe Kartoffeln.","Patates alıyorum.","food, shopping, a2, review"
"a2","a2_0051","A2","İş & Kariyer","Reis","der","","pirinç","Der Reis ist im Regal.","Pirinç rafta.","food, shopping, a2, review"
"a2","a2_0052","A2","Günlük rutin","Nudeln","die","","makarna","Ich kaufe Nudeln.","Makarna alıyorum.","food, shopping, a2, review"
"a2","a2_0053","A2","Hava & Doğa","Fleisch","das","","et","Das Fleisch ist frisch.","Et taze.","food, shopping, a2, review"
"a2","a2_0054","A2","Duygular","Fisch","der","Fische","balık","Der Fisch ist gut.","Balık iyi.","food, shopping, a2, review"
"a2","a2_0055","A2","Geçmiş zaman","Käse","der","","peynir","Der Käse ist lecker.","Peynir lezzetli.","food, shopping, a2, review"
"a2","a2_0056","A2","Seyahat","Ei","das","Eier","yumurta","Ich kaufe sechs Eier.","Altı yumurta alıyorum.","food, shopping, a2, review"
"a2","a2_0057","A2","Alışveriş & Hizmetler","Butter","die","","tereyağı","Die Butter ist im Kühlschrank.","Tereyağı buzdolabında.","food, shopping, a2, review"
"a2","a2_0058","A2","Sağlık","Zucker","der","","şeker","Der Zucker ist süß.","Şeker tatlı.","food, shopping, a2, review"
"a2","a2_0059","A2","İş & Kariyer","Salz","das","","tuz","Das Salz ist auf dem Tisch.","Tuz masada.","food, shopping, a2, review"
"a2","a2_0060","A2","Günlük rutin","Öl","das","Öle","yağ","Das Öl ist im Regal.","Yağ rafta.","food, shopping, a2, review"
"a2","a2_0061","A2","Hava & Doğa","Wasser","das","","su","Ich kaufe Wasser.","Su alıyorum.","food, shopping, a2, review"
"a2","a2_0062","A2","Duygular","Saft","der","Säfte","meyve suyu","Der Saft ist kalt.","Meyve suyu soğuk.","food, shopping, a2, review"
"a2","a2_0063","A2","Geçmiş zaman","Kaffee","der","","kahve","Der Kaffee ist heiß.","Kahve sıcak.","food, shopping, a2, review"
"a2","a2_0064","A2","Seyahat","Tee","der","Tees","çay","Ich trinke Tee.","Çay içiyorum.","food, shopping, a2, review"
"a2","a2_0065","A2","Alışveriş & Hizmetler","Tüte","die","Tüten","poşet","Ich brauche eine Tüte.","Poşete ihtiyacım var.","shopping, a2, review"
"a2","a2_0066","A2","Sağlık","Kasse","die","Kassen","kasa","Wo ist die Kasse?","Kasa nerede?","shopping, a2, review"
"a2","a2_0067","A2","İş & Kariyer","Schlange","die","Schlangen","sıra","Ich stehe in der Schlange.","Sırada bekliyorum.","shopping, a2, review"
"a2","a2_0068","A2","Günlük rutin","Angebot","das","Angebote","indirim/kampanya","Das ist ein Angebot.","Bu bir kampanya.","shopping, a2, review"
"a2","a2_0069","A2","Hava & Doğa","bezahlen","","","ödemek","Ich bezahle bar.","Nakit ödüyorum.","verb, shopping, a2, review"
"a2","a2_0070","A2","Duygular","Arbeit","die","Arbeiten","iş","Ich gehe zur Arbeit.","İşe gidiyorum.","work, a2, review"
"a2","a2_0071","A2","Geçmiş zaman","Kollege","der","Kollegen","iş arkadaşı","Mein Kollege ist freundlich.","İş arkadaşım dost.","work, a2, review"
"a2","a2_0072","A2","Seyahat","arbeiten","","","çalışmak","Ich arbeite im Lager.","Depoda çalışıyorum.","verb, work, a2, review"
"a2","a2_0073","A2","Alışveriş & Hizmetler","Lager","das","Lager","depo","Ich arbeite in einem Lager.","Depoda çalışıyorum.","work, logistics, a2, review"
"a2","a2_0074","A2","Sağlık","Chef","der","Chefs","patron/şef","Mein Chef ist streng.","Patronum katı.","work, a2, review"
"a2","a2_0075","A2","İş & Kariyer","Firma","die","Firmen","firma","Die Firma ist groß.","Firma büyük.","work, a2, review"
"a2","a2_0076","A2","Günlük rutin","Büro","das","Büros","ofis","Das Büro ist im dritten Stock.","Ofis üçüncü katta.","work, a2, review"
"a2","a2_0077","A2","Hava & Doğa","Schicht","die","Schichten","vardiya","Meine Schicht beginnt um sechs.","Vardiyam altıda başlıyor.","work, logistics, a2, review"
"a2","a2_0078","A2","Duygular","Pause","die","Pausen","mola","Ich mache Pause.","Mola veriyorum.","work, a2, review"
"a2","a2_0079","A2","Geçmiş zaman","Gehalt","das","Gehälter","maaş","Mein Gehalt ist 2000 Euro.","Maaşım 2000 euro.","work, a2, review"
"a2","a2_0080","A2","Seyahat","Vertrag","der","Verträge","sözleşme","Ich unterschreibe den Vertrag.","Sözleşmeyi imzalıyorum.","work, a2, review"
"a2","a2_0081","A2","Alışveriş & Hizmetler","Bewerbung","die","Bewerbungen","iş başvurusu","Ich schreibe eine Bewerbung.","İş başvurusu yazıyorum.","work, a2, review"
"a2","a2_0082","A2","Sağlık","Lebenslauf","der","Lebensläufe","CV","Mein Lebenslauf ist fertig.","CV'm hazır.","work, a2, review"
"a2","a2_0083","A2","İş & Kariyer","Termin","der","Termine","randevu","Ich habe einen Termin.","Randevum var.","work, a2, review"
"a2","a2_0084","A2","Günlük rutin","Besprechung","die","Besprechungen","toplantı","Die Besprechung ist um zehn.","Toplantı onda.","work, a2, review"
"a2","a2_0085","A2","Hava & Doğa","Aufgabe","die","Aufgaben","görev","Meine Aufgabe ist einfach.","Görevim basit.","work, a2, review"
"a2","a2_0086","A2","Duygular","Projekt","das","Projekte","proje","Das Projekt ist wichtig.","Proje önemli.","work, a2, review"
"a2","a2_0087","A2","Geçmiş zaman","Gruppe","die","Gruppen","ekip/grup","Unsere Gruppe ist gut.","Grubumuz iyi.","work, a2, review"
"a2","a2_0088","A2","Seyahat","Kunde","der","Kunden","müşteri","Der Kunde wartet.","Müşteri bekliyor.","work, a2, review"
"a2","a2_0089","A2","Alışveriş & Hizmetler","Paket","das","Pakete","paket","Das Paket ist schwer.","Paket ağır.","work, logistics, a2, review"
"a2","a2_0090","A2","Sağlık","Karton","der","Kartons","karton","Der Karton ist groß.","Karton büyük.","work, logistics, a2, review"
"a2","a2_0091","A2","İş & Kariyer","Palette","die","Paletten","palet","Die Palette steht dort.","Palet orada duruyor.","work, logistics, a2, review"
"a2","a2_0092","A2","Günlük rutin","Stapler","der","Stapler","forklift","Der Stapler fährt langsam.","Forklift yavaş gidiyor.","work, logistics, a2, review"
"a2","a2_0093","A2","Hava & Doğa","Regal","das","Regale","raf","Das Regal ist voll.","Raf dolu.","work, logistics, a2, review"
"a2","a2_0094","A2","Duygular","Bestellung","die","Bestellungen","sipariş","Die Bestellung ist fertig.","Sipariş hazır.","work, logistics, a2, review"
"a2","a2_0095","A2","Geçmiş zaman","Lieferung","die","Lieferungen","teslimat","Die Lieferung kommt morgen.","Teslimat yarın geliyor.","work, logistics, a2, review"
"a2","a2_0096","A2","Seyahat","Uniform","die","Uniformen","üniforma","Die Uniform ist blau.","Üniforma mavi.","work, a2, review"
"a2","a2_0097","A2","Alışveriş & Hizmetler","Helm","der","Helme","kask","Der Helm ist Pflicht.","Kask zorunlu.","work, safety, a2, review"
"a2","a2_0098","A2","Sağlık","Sicherheit","die","","güvenlik","Sicherheit ist wichtig.","Güvenlik önemli.","work, safety, a2, review"
"a2","a2_0099","A2","İş & Kariyer","Feierabend","der","","iş çıkışı","Ich mache Feierabend.","İşten çıkıyorum.","work, a2, review"
"a2","a2_0100","A2","Günlük rutin","Überstunden","die","","fazla mesai","Ich mache Überstunden.","Fazla mesai yapıyorum.","work, a2, review"
"a2","a2_0101","A2","Hava & Doğa","Urlaub","der","Urlaube","izin/tatil","Ich habe Urlaub.","İznim var.","work, a2, review"
"a2","a2_0102","A2","Duygular","krank","","","hasta","Ich bin krank.","Hastayım.","work, a2, review"
"a2","a2_0103","A2","Geçmiş zaman","anfangen","","","başlamak","Ich fange um acht an.","Sekizde başlıyorum.","verb, work, a2, review"
"a2","a2_0104","A2","Seyahat","aufhören","","","bitirmek/durdurmak","Ich höre um fünf auf.","Beşte bitiriyorum.","verb, work, a2, review"
"a2","a2_0105","A2","Alışveriş & Hizmetler","Bus","der","Busse","otobüs","Der Bus kommt um acht.","Otobüs sekizde geliyor.","transport, a2, review"
"a2","a2_0106","A2","Sağlık","Bahnhof","der","Bahnhöfe","tren istasyonu","Wo ist der Bahnhof?","Tren istasyonu nerede?","transport, a2, review"
"a2","a2_0107","A2","İş & Kariyer","Fahrkarte","die","Fahrkarten","bilet","Ich brauche eine Fahrkarte.","Bilete ihtiyacım var.","transport, a2, review"
"a2","a2_0108","A2","Günlük rutin","Zug","der","Züge","tren","Der Zug fährt um neun.","Tren dokuzda kalkıyor.","transport, a2, review"
"a2","a2_0109","A2","Hava & Doğa","S-Bahn","die","S-Bahnen","banliyö treni","Die S-Bahn ist schnell.","Banliyö treni hızlı.","transport, a2, review"
"a2","a2_0110","A2","Duygular","U-Bahn","die","U-Bahnen","metro","Die U-Bahn ist voll.","Metro dolu.","transport, a2, review"
